Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26
,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
1,Yunis Abdelhamid,ma MAR,DF,Dijon,28,1987,18,15,1314,14.6,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,32c2d95f
2,Mehdi Abeid,dz ALG,MF,Dijon,23,1992,28,27,2374,26.4,3,2,5,3,0,0,8,0,0.11,0.08,0.19,0.11,0.19,Matches,a4c3f7af
3,Geoffrey Acheampong,gh GHA,MF,Bastia,19,1997,2,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,57934e69
4,Jordan Adéoti,bj BEN,DF,Caen,27,1989,27,23,2120,23.6,0,1,1,0,0,0,3,0,0.00,0.04,0.04,0.00,0.04,Matches,508c8f3e
5,Youssef Aït Bennasser,ma MAR,MF,Nancy,20,1996,26,23,1930,21.4,3,1,4,3,0,0,3,0,0.14,0.05,0.19,0.14,0.19,Matches,c46fa34c
6,Jean-Daniel Akpa-Akpro,ci CIV,DFMF,Toulouse,23,1992,2,0,73,0.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,fdf4b948
7,Alexis Alegue,fr FRA,FW,Nantes,19,1996,2,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0f4c0bad
8,Romain Alessandrini,fr FRA,FWMF,Marseille,27,1989,6,3,241,2.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,7a7610d2
9,Jérémie Aliadière,fr FRA,FW,Lorient,33,1983,13,6,487,5.4,1,2,3,1,0,0,0,0,0.18,0.37,0.55,0.18,0.55,Matches,68ef3d96
10,Júnior Alonso,py PAR,DF,Lille,23,1993,12,10,959,10.7,0,1,1,0,0,0,1,0,0.00,0.09,0.09,0.00,0.09,Matches,b18a3023
11,Ibrahim Amadou,fr FRA,MF,Lille,23,1993,35,34,2952,32.8,1,0,1,1,0,0,4,0,0.03,0.00,0.03,0.03,0.03,Matches,9260926b
12,Morgan Amalfitano,fr FRA,MF,Rennes,31,1985,6,6,401,4.5,1,0,1,1,0,0,0,0,0.22,0.00,0.22,0.22,0.22,Matches,ab914649
13,Morgan Amalfitano,fr FRA,MFFW,Lille,31,1985,17,8,733,8.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ab914649
14,Romain Amalfitano,fr FRA,MF,Dijon,26,1989,26,15,1418,15.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,d7bf3d19
15,Kelvin Amian,fr FRA,DF,Toulouse,18,1998,22,20,1776,19.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,bcc81786
16,Benjamin André,fr FRA,MF,Rennes,25,1990,36,36,3215,35.7,0,3,3,0,0,0,6,0,0.00,0.08,0.08,0.00,0.08,Matches,ef9c1c95
17,Yoann Andreu,fr FRA,DF,Angers,27,1989,16,16,1367,15.2,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,872cd68c
18,Benjamin Angoua,ci CIV,DF,Guingamp,29,1986,7,6,538,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,de715534
19,Houssem Aouar,fr FRA,FW,Lyon,18,1998,3,1,127,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a5db0bec
20,Mauro Arambarri,uy URU,MF,Bordeaux,20,1995,4,0,40,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,58afe001
21,Alphonse Areola,fr FRA,GK,Paris S-G,23,1993,15,14,1297,14.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2f965a72
22,Fernando Aristeguieta,ve VEN,FW,Nantes,24,1992,5,0,52,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0c403511
23,Sylvain Armand,fr FRA,DF,Rennes,35,1980,1,0,66,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cfa036c3
24,Benoît Assou-Ekotto,cm CMR,DF,Metz,32,1984,18,16,1479,16.4,0,1,1,0,0,0,1,3,0.00,0.06,0.06,0.00,0.06,Matches,a557e6b0
25,Jean-Kévin Augustin,fr FRA,FW,Paris S-G,19,1997,10,1,196,2.2,1,2,3,1,0,0,0,0,0.46,0.92,1.38,0.46,1.38,Matches,97bfa797
26,Serge Aurier,ci CIV,DF,Paris S-G,23,1992,22,21,1829,20.3,0,3,3,0,0,0,4,2,0.00,0.15,0.15,0.00,0.15,Matches,5c2b4f07
27,Ludovic Baal,gf GUF,DFMF,Rennes,30,1986,33,33,2880,32.0,0,4,4,0,0,0,3,1,0.00,0.12,0.12,0.00,0.12,Matches,d3ce9f1f
28,Loic Badiashile,fr FRA,GK,Monaco,18,1998,1,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,34e38ddf
29,Tobias Badila,cg CGO,DF,Nancy,23,1993,26,24,2252,25.0,1,0,1,1,0,0,7,0,0.04,0.00,0.04,0.04,0.04,Matches,c0dddddd
30,Dylan Bahamboula,cg CGO,FW,Dijon,21,1995,11,4,526,5.8,1,0,1,1,0,0,1,0,0.17,0.00,0.17,0.17,0.17,Matches,7844c810
31,Farès Bahlouli,fr FRA,MF,Lille,21,1995,3,1,98,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,776972d5
32,Tiemoué Bakayoko,fr FRA,MF,Monaco,21,1994,32,25,2223,24.7,2,1,3,2,0,0,2,1,0.08,0.04,0.12,0.08,0.12,Matches,59bf127b
33,Iván Balliu,al ALB,DF,Metz,24,1992,27,26,2331,25.9,0,4,4,0,0,0,4,0,0.00,0.15,0.15,0.00,0.15,Matches,cee88597
34,Florent Balmont,fr FRA,MF,Dijon,36,1980,23,20,1714,19.0,0,2,2,0,0,0,7,0,0.00,0.11,0.11,0.00,0.11,Matches,4e7bfc23
35,Mario Balotelli,it ITA,FW,Nice,25,1990,23,20,1741,19.3,15,1,16,12,3,4,6,4,0.78,0.05,0.83,0.62,0.67,Matches,8ff07990
36,Abdoulaye Bamba,ci CIV,DF,Angers,26,1990,8,7,593,6.6,0,1,1,0,0,0,2,0,0.00,0.15,0.15,0.00,0.15,Matches,7fecbcdb
37,Jonathan Bamba,fr FRA,FW,Angers,20,1996,16,9,833,9.3,3,2,5,3,0,0,0,0,0.32,0.22,0.54,0.32,0.54,Matches,b2bd0f6c
38,Yacine Bammou,ma MAR,FWMF,Nantes,24,1991,32,18,1778,19.8,4,3,7,4,0,0,7,0,0.20,0.15,0.35,0.20,0.35,Matches,a1d04509
39,Maxime Barthelmé,fr FRA,FWMF,Lorient,27,1988,9,3,327,3.6,0,1,1,0,0,0,1,0,0.00,0.28,0.28,0.00,0.28,Matches,9b8b52d3
40,Marko Baša,me MNE,DF,Lille,33,1982,23,23,1949,21.7,1,0,1,1,0,0,0,0,0.05,0.00,0.05,0.05,0.05,Matches,f170b78c
41,Nicolas Basin,fr FRA,DF,Metz,18,1998,1,0,26,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,67d251a2
42,Amine Bassi,fr FRA,MF,Nancy,18,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ced1d98f
43,Éric Bauthéac,fr FRA,MFFW,Lille,28,1987,13,9,725,8.1,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,af859ca4
44,Paul Baysse,fr FRA,DF,Nice,28,1988,22,20,1858,20.6,2,1,3,2,0,0,1,0,0.10,0.05,0.15,0.10,0.15,Matches,2515040a
45,Hervé Bazile,ht HAI,MFFW,Caen,26,1990,19,7,732,8.1,2,2,4,2,0,0,1,0,0.25,0.25,0.49,0.25,0.49,Matches,7abfcbff
46,Henri Bedimo,cm CMR,DF,Marseille,32,1984,16,13,1173,13.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,0d57f1c1
47,Jérémie Bela,ao ANG,MFFW,Dijon,23,1993,14,2,375,4.2,0,1,1,0,0,0,0,0,0.00,0.24,0.24,0.00,0.24,Matches,5680bf3f
48,Younès Belhanda,ma MAR,FWMF,Nice,26,1990,31,28,2541,28.2,3,5,8,3,0,0,8,1,0.11,0.18,0.28,0.11,0.28,Matches,e204ec12
49,François Bellugou,fr FRA,MFDF,Lorient,29,1987,26,16,1422,15.8,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches,2174bc8d
50,Anthony Belmonte,fr FRA,MF,Dijon,20,1995,8,4,261,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1d5013e2
51,Hatem Ben Arfa,fr FRA,MFFW,Paris S-G,29,1987,23,5,643,7.1,0,1,1,0,0,0,1,0,0.00,0.14,0.14,0.00,0.14,Matches,74dc806c
52,Issam Ben Khémis,tn TUN,MF,Lorient,20,1996,2,0,27,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,fe44c055
53,Syam Ben Youssef,tn TUN,DF,Caen,27,1989,17,14,1293,14.4,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,2293f5df
54,Nicolas Benezet,fr FRA,FW,Guingamp,25,1991,5,3,169,1.9,1,1,2,1,0,0,0,0,0.53,0.53,1.07,0.53,1.07,Matches,30395d3b
55,Pierre Bengtsson,se SWE,DFMF,Bastia,28,1988,30,29,2626,29.2,1,1,2,1,0,0,0,0,0.03,0.03,0.07,0.03,0.07,Matches,d1992a3b
56,Walter Benítez,ar ARG,GK,Nice,23,1993,3,2,215,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8a2248b4
57,Ramy Bensebaini,dz ALG,DF,Rennes,21,1995,25,22,1838,20.4,0,0,0,0,0,0,4,2,0.00,0.00,0.00,0.00,0.00,Matches,378825c7
58,Yassine Benzia,dz ALG,MF,Lille,21,1994,25,21,1627,18.1,3,3,6,2,1,1,3,0,0.17,0.17,0.33,0.11,0.28,Matches,6fbde63a
59,Franck Béria,fr FRA,DF,Lille,33,1983,28,27,2326,25.8,1,0,1,1,0,0,7,2,0.04,0.00,0.04,0.04,0.04,Matches,c4d64855
60,Robert Beri?,si SVN,FW,Saint-Étienne,25,1991,22,18,1444,16.0,6,0,6,6,0,1,0,0,0.37,0.00,0.37,0.37,0.37,Matches,9001138b
61,Kévin Bérigaud,fr FRA,MFFW,Montpellier,28,1988,13,6,625,6.9,0,1,1,0,0,0,0,0,0.00,0.14,0.14,0.00,0.14,Matches,3250c6cd
62,Kévin Bérigaud,fr FRA,FW,Angers,28,1988,13,4,470,5.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,3250c6cd
63,Quentin Bernard,fr FRA,DF,Dijon,27,1989,7,6,554,6.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,3916b09c
64,Vincent Bessat,fr FRA,DFMF,Caen,30,1985,37,31,2815,31.3,0,5,5,0,0,0,3,0,0.00,0.16,0.16,0.00,0.16,Matches,5e6342d4
65,Thievy Bifouma,cg CGO,FWMF,Bastia,24,1992,14,9,707,7.9,2,1,3,2,0,0,3,0,0.25,0.13,0.38,0.25,0.38,Matches,5978dc3c
66,Milan Biševac,rs SRB,DF,Metz,32,1983,21,21,1834,20.4,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches,a51728e3
67,Yves Bissouma,ml MLI,MFFW,Lille,19,1996,23,5,766,8.5,1,0,1,1,0,0,4,1,0.12,0.00,0.12,0.12,0.12,Matches,6c203af0
68,Ludovic Blas,fr FRA,MF,Guingamp,18,1997,24,10,1160,12.9,1,1,2,1,0,0,5,0,0.08,0.08,0.16,0.08,0.16,Matches,6191093d
69,Alexis Blin,fr FRA,MF,Toulouse,19,1996,26,26,2148,23.9,0,0,0,0,0,0,5,2,0.00,0.00,0.00,0.00,0.00,Matches,c69ef855
70,Yann Bodiger,fr FRA,MF,Toulouse,21,1995,29,23,1836,20.4,1,3,4,0,1,1,7,1,0.05,0.15,0.20,0.00,0.15,Matches,8c2c48a9
71,Mathieu Bodmer,fr FRA,MF,Nice,33,1982,12,7,587,6.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,f3642ba8
72,Mathieu Bodmer,fr FRA,MFDF,Guingamp,33,1982,10,8,671,7.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,f3642ba8
73,Olivier Boscagli,fr FRA,DF,Nice,18,1997,1,0,43,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,403f5d20
74,Gabriel Boschilia,br BRA,MFFW,Monaco,20,1996,11,5,437,4.9,6,2,8,6,0,0,1,0,1.24,0.41,1.65,1.24,1.65,Matches,e90af77c
75,Ryad Boudebouz,dz ALG,MFFW,Montpellier,26,1990,33,33,2921,32.5,11,9,20,8,3,3,4,0,0.34,0.28,0.62,0.25,0.52,Matches,1001ae82
76,Arnold Bouka Moutou,cg CGO,DF,Dijon,27,1988,10,8,755,8.4,0,0,0,0,0,0,3,2,0.00,0.00,0.00,0.00,0.00,Matches,f3085377
77,Farid Boulaya,dz ALG,FW,Bastia,23,1993,2,1,17,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a0791826
78,Grégory Bourillon,fr FRA,DFMF,Angers,32,1984,5,4,345,3.8,1,0,1,1,0,0,1,0,0.26,0.00,0.26,0.26,0.26,Matches,0e59a941
79,Martin Braithwaite,dk DEN,FWMF,Toulouse,25,1991,34,33,2945,32.7,11,3,14,7,4,6,7,0,0.34,0.09,0.43,0.21,0.31,Matches,fd771f95
80,Jimmy Briand,fr FRA,FW,Guingamp,30,1985,34,32,2882,32.0,12,6,18,9,3,3,2,0,0.37,0.19,0.56,0.28,0.47,Matches,f83c8d6c
81,Patrick Burner,mq MTQ,MFDF,Nice,20,1996,4,3,248,2.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8746d5d0
82,Alexis Busin,fr FRA,MFFW,Nancy,20,1995,6,2,243,2.7,1,0,1,1,0,0,0,0,0.37,0.00,0.37,0.37,0.37,Matches,247fb715
83,Erick Cabaco,uy URU,DF,Nancy,21,1995,20,18,1613,17.9,0,1,1,0,0,0,1,1,0.00,0.06,0.06,0.00,0.06,Matches,e7ab4179
84,Rémy Cabella,fr FRA,FWMF,Marseille,26,1990,29,17,1587,17.6,2,4,6,2,0,0,4,0,0.11,0.23,0.34,0.11,0.34,Matches,148e136f
85,Jimmy Cabot,fr FRA,MFFW,Lorient,22,1994,25,11,1279,14.2,5,4,9,5,0,0,1,0,0.35,0.28,0.63,0.35,0.63,Matches,46359159
86,Jerson Cabral,nl NED,FW,Bastia,25,1991,6,0,68,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,53d7c237
87,Mathieu Cafaro,fr FRA,FWMF,Toulouse,19,1997,4,0,67,0.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2a657da0
88,Cafú,pt POR,MF,Lorient,23,1993,18,15,1183,13.1,0,2,2,0,0,0,3,0,0.00,0.15,0.15,0.00,0.15,Matches,85322440
89,Yannick Cahuzac,fr FRA,MF,Bastia,31,1985,29,29,2427,27.0,1,0,1,1,0,0,8,7,0.04,0.00,0.04,0.04,0.04,Matches,677ee102
90,Lorenzo Callegari,fr FRA,MF,Paris S-G,18,1998,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f5aa537a
91,Souleymane Camara,sn SEN,MFFW,Montpellier,33,1982,28,10,1089,12.1,1,1,2,1,0,0,0,0,0.08,0.08,0.17,0.08,0.17,Matches,c58270f8
92,Pierrick Capelle,fr FRA,FWMF,Angers,29,1987,32,20,1749,19.4,2,1,3,2,0,0,4,0,0.10,0.05,0.15,0.10,0.15,Matches,79b2399c
93,Yoan Cardinale,fr FRA,GK,Nice,22,1994,36,36,3205,35.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,950ff24d
94,Irvin Cardona,fr FRA,FWMF,Monaco,18,1997,3,0,19,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5e080f73
95,Diego Carlos,br BRA,DF,Nantes,23,1993,34,34,2949,32.8,2,1,3,2,0,0,8,0,0.06,0.03,0.09,0.06,0.09,Matches,b4a014b1
96,Cédric Carrasso,fr FRA,GK,Bordeaux,34,1981,24,24,2160,24.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,17f5a888
97,Guido Carrillo,ar ARG,FW,Monaco,25,1991,19,5,598,6.6,7,1,8,7,0,0,0,0,1.05,0.15,1.20,1.05,1.20,Matches,8f898ba8
98,Ivan Cavaleiro,pt POR,FW,Monaco,22,1993,2,1,98,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,979b811d
99,Edinson Cavani,uy URU,FW,Paris S-G,29,1987,36,35,2965,32.9,35,4,39,28,7,8,5,0,1.06,0.12,1.18,0.85,0.97,Matches,527f063d
100,Dimitri Cavaré,fr FRA,DF,Rennes,21,1995,2,1,106,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a8f8fa54
101,Julien Cétout,fr FRA,MFDF,Nancy,28,1988,28,27,2332,25.9,1,2,3,1,0,0,3,0,0.04,0.08,0.12,0.04,0.12,Matches,c05557bc
102,Fouad Chafik,ma MAR,DF,Dijon,29,1986,27,27,2395,26.6,0,1,1,0,0,0,2,0,0.00,0.04,0.04,0.00,0.04,Matches,edd1466a
103,Kwon Chang-hoon,kr KOR,FW,Dijon,22,1994,8,2,224,2.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,7961f7aa
104,Clément Chantôme,fr FRA,MF,Rennes,28,1987,7,6,336,3.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,f1df248c
105,Paul Charruau,fr FRA,GK,Bastia,23,1993,1,0,42,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2511c7aa
106,Sergei Chernik,by BLR,GK,Nancy,28,1988,17,15,1377,15.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a66ec2d0
107,Michaël Chrétien,ma MAR,DF,Nancy,32,1984,13,13,1124,12.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,28375a19
108,Michaël Ciani,fr FRA,DF,Lorient,32,1984,25,25,2167,24.1,3,0,3,3,0,0,5,0,0.12,0.00,0.12,0.12,0.12,Matches,2ce3dc98
109,Gilles Cioni,fr FRA,DF,Bastia,32,1984,25,23,2064,22.9,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches,2af93180
110,Issa Cissokho,sn SEN,DF,Angers,31,1985,13,13,1158,12.9,0,2,2,0,0,0,2,1,0.00,0.16,0.16,0.00,0.16,Matches,a1017967
111,Renato Civelli,ar ARG,DF,Lille,32,1983,13,12,1098,12.2,1,0,1,1,0,0,4,0,0.08,0.00,0.08,0.08,0.08,Matches,71bc7742
112,Jérémy Clément,fr FRA,MF,Saint-Étienne,31,1984,5,3,335,3.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,06cb3efe
113,Marcus Coco,fr FRA,MFFW,Guingamp,20,1996,34,31,2612,29.0,4,2,6,4,0,0,6,0,0.14,0.07,0.21,0.14,0.21,Matches,3010aefb
114,Renaud Cohade,fr FRA,MF,Metz,31,1984,33,32,2782,30.9,1,4,5,1,0,0,11,1,0.03,0.13,0.16,0.03,0.16,Matches,4e7d66f8
115,Daniel Congré,fr FRA,DF,Montpellier,31,1985,24,21,1815,20.2,1,0,1,1,0,0,2,1,0.05,0.00,0.05,0.05,0.05,Matches,3f5b4635
116,Diego Contento,de GER,DF,Bordeaux,26,1990,25,24,2103,23.4,0,1,1,0,0,0,3,0,0.00,0.04,0.04,0.00,0.04,Matches,15a21c79
117,Sébastien Corchia,fr FRA,DFMF,Lille,25,1990,38,38,3416,38.0,1,1,2,1,0,0,4,0,0.03,0.03,0.05,0.03,0.05,Matches,0e7ccfc4
118,Benjamin Corgnet,fr FRA,FWMF,Saint-Étienne,29,1987,10,3,397,4.4,1,0,1,1,0,0,1,0,0.23,0.00,0.23,0.23,0.23,Matches,cfd8dde3
119,Maxwel Cornet,ci CIV,FWMF,Lyon,19,1996,33,19,1899,21.1,6,2,8,6,0,0,1,0,0.28,0.09,0.38,0.28,0.38,Matches,beb391dd
120,Benoît Costil,fr FRA,GK,Rennes,29,1987,38,38,3420,38.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2434f24a
121,Karim Coulibaly,fr FRA,FWMF,Nancy,23,1993,9,6,560,6.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9761a8c3
122,Lassana Coulibaly,ml MLI,MF,Bastia,20,1996,30,25,2277,25.3,0,2,2,0,0,0,4,0,0.00,0.08,0.08,0.00,0.08,Matches,85a44ecc
123,Enzo Crivelli,fr FRA,FW,Bastia,21,1995,24,24,2073,23.0,10,1,11,10,0,1,7,2,0.43,0.04,0.48,0.43,0.48,Matches,06f33dc8
124,Joffrey Cuffaut,fr FRA,DF,Nancy,28,1988,30,29,2568,28.5,1,1,2,1,0,0,8,0,0.04,0.04,0.07,0.04,0.07,Matches,f71e34b2
125,Wylan Cyprien,fr FRA,MF,Nice,21,1995,29,27,2431,27.0,8,3,11,8,0,0,2,0,0.30,0.11,0.41,0.30,0.41,Matches,3e092724
126,Damien Da Silva,fr FRA,DF,Caen,28,1988,36,36,3167,35.2,0,2,2,0,0,0,4,3,0.00,0.06,0.06,0.00,0.06,Matches,1ec7e1c5
127,Bryan Dabo,bf BFA,MFDF,Saint-Étienne,24,1992,14,8,643,7.1,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,c53083ad
128,Mouhamadou Dabo,fr FRA,DF,Caen,29,1986,2,2,146,1.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,78853b7b
129,Maurice Dalé,fr FRA,FW,Nancy,31,1985,25,16,1462,16.2,3,4,7,3,0,0,1,0,0.18,0.25,0.43,0.18,0.43,Matches,7e916030
130,Gaël Danic,fr FRA,MF,Bastia,34,1981,29,19,1843,20.5,4,3,7,4,0,0,8,2,0.20,0.15,0.34,0.20,0.34,Matches,5a529d5a
131,Dante,br BRA,DF,Nice,32,1983,33,33,2970,33.0,0,3,3,0,0,0,5,0,0.00,0.09,0.09,0.00,0.09,Matches,fd2bc67d
132,Romain Danzé,fr FRA,DF,Rennes,30,1986,35,34,3092,34.4,0,2,2,0,0,0,2,0,0.00,0.06,0.06,0.00,0.06,Matches,a5876fca
133,Sergi Darder,es ESP,MF,Lyon,22,1993,23,15,1414,15.7,1,2,3,1,0,0,3,0,0.06,0.13,0.19,0.06,0.19,Matches,070a3904
134,Nill De Pauw,cd COD,FWMF,Guingamp,26,1990,28,3,761,8.5,4,2,6,4,0,0,1,0,0.47,0.24,0.71,0.47,0.71,Matches,518738b4
135,Morgan De Sanctis,it ITA,GK,Monaco,39,1977,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,83228343
136,Lucas Deaux,fr FRA,MF,Guingamp,27,1988,38,35,3075,34.2,2,5,7,2,0,0,4,0,0.06,0.15,0.20,0.06,0.20,Matches,44f8c299
137,Jonathan Delaplace,fr FRA,MF,Caen,30,1986,33,31,2637,29.3,0,4,4,0,0,0,3,0,0.00,0.14,0.14,0.00,0.14,Matches,79685569
138,Paul Delecroix,gw GNB,GK,Lorient,27,1988,7,7,630,7.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2ee1b96b
139,Andy Delort,dz ALG,FW,Toulouse,24,1991,15,15,1218,13.5,5,1,6,4,1,2,0,0,0.37,0.07,0.44,0.30,0.37,Matches,d33c706e
140,Quentin Depehi,fr FRA,FW,Toulouse,19,1997,1,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,840c5765
